CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,ARRAY(0x1bc0048),Room Cap
41688,CHEM,07410,  1,Full Term ... `01-SEP to 20-DEC,Day,MEDICINAL CHEMISTRY,Yang Catherine,MW      1530 1645 SCIENC 128 (Class),Main,,3,24,0,0,24,0,40
41692,CHEM,07464,  1,Full Term ... `01-SEP to 20-DEC,Evening,ADV ORGANIC CHEMISTRY I-WI,Moura Gustavo,T       1830 1945 SCIENC 128 (Class)`T       2000 2115 SCIENC 128 (Class),Main,,3,18,0,0,19,-1,40
41701,CHEM,07548,  1,Full Term ... `01-SEP to 20-DEC,Day,BIOCHEMISTRY,Yang Catherine,MW      0930 1045 SCIENC 314 (Lecture)`R       0930 1045 SCIENC 304 (Lab)`R       1100 1215 SCIENC 304 (Lab),Main,,4,0,0,0,0,0,24
41703,CHEM,07548,  2,Full Term ... `01-SEP to 20-DEC,Day,BIOCHEMISTRY,Shifman Yelena S.,M       1100 1215 SCIENC 304 (Lab)`M       1230 1345 SCIENC 304 (Lab)`WF      1230 1345 SCIENC 128 (Lecture),Main,,4,0,0,0,0,0,24
41704,CHEM,07548,  3,Full Term ... `01-SEP to 20-DEC,Evening,BIOCHEMISTRY,Schultz Rachel S,M       1830 1945 SCIENC 304 (Lab)`M       2000 2115 SCIENC 304 (Lab)`W       1830 1945 SCIENC 314 (Lecture)`W       2000 2115 SCIENC 314 (Lecture),Main,,4,0,0,0,0,0,24
41706,CHEM,07548,  4,Full Term ... `01-SEP to 20-DEC,Evening,BIOCHEMISTRY,Keck Thomas M,T       1830 1945 SCIENC 341 (Lecture)`T       2000 2115 SCIENC 341 (Lecture)`R       1830 1945 SCIENC 304 (Lab)`R       2000 2115 SCIENC 304 (Lab),Main,,4,0,0,0,0,0,24
44150,CHEM,07548,  5,Full Term ... `01-SEP to 20-DEC,Day,BIOCHEMISTRY,Shifman Yelena S.,TR      0930 1045 SCIENC 128 (Lecture)`W       0930 1045 SCIENC 304 (Lab)`W       1100 1215 SCIENC 304 (Lab),Main,,4,0,0,0,0,0,24
43856,CHEM,07564,  1,Full Term ... `01-SEP to 20-DEC,Evening,ADVANCED ORGANIC SYNTHESIS,Moura Gustavo,T       1830 1945 SCIENC 128 (Class)`T       2000 2115 SCIENC 128 (Class),Main,,3,16,0,0,12,4,40
43854,CHEM,07568,  1,Full Term ... `01-SEP to 20-DEC,Day,MEDICINAL CHEMISTRY,Yang Catherine,MW      1530 1645 SCIENC 128 (Class),Main,,3,8,0,0,4,4,40
41694,CHEM,07592,  1,Full Term ... `01-SEP to 20-DEC,Evening,ADV PHARMACEUTICAL CHEMISTRY,Jonnalagadda Subash,R       1830 1945 SCIENC 126 (Class)`R       2000 2115 SCIENC 126 (Class),Main,,3,0,0,0,8,-8,56
43855,CHEM,07595,  1,Full Term ... `01-SEP to 20-DEC,Evening,BIOINFRMTCS - ADV BIOCHEM APPS,Wu Chun,MW      2000 2115 SCIENC 128 (Class),Main,,3,8,0,0,2,6,40
41675,CHEM,08305,  1,Full Term ... `01-SEP to 20-DEC,Evening,BIOPHYSICAL CHEMISTRY,Wu Chun,MW      1830 1945 SCIENC 128 (Lecture)`R       1700 1815 SCIENC 341 (Lab)`R       1830 1945 SCIENC 341 (Lab),Main,,4,16,0,0,17,-1,24
41676,CHEM,08305,  2,Full Term ... `01-SEP to 20-DEC,Day,BIOPHYSICAL CHEMISTRY,Vaden Timothy D`Boni Lawrence T.`,TF      1100 1215 SCIENC 128 (Lecture)`R       1100 1215 SCIENC 341 (Lab)`R       1230 1345 SCIENC 341 (Lab),Main,,4,16,0,0,18,-2,24
41680,CHEM,08400,  1,Full Term ... `01-SEP to 20-DEC,Day,PHYSICAL CHEMISTRY,Vaden Timothy D,MW      0930 1045 SCIENC 128 (Class),Main,,3,20,0,0,23,-3,40
41681,CHEM,08400,  2,Full Term ... `01-SEP to 20-DEC,Day,PHYSICAL CHEMISTRY,Vaden Timothy D,MW      1530 1645 SCIENC 341 (Class),Main,,3,20,0,0,23,-3,24
41682,CHEM,08402,  1,Full Term ... `01-SEP to 20-DEC,Day,PHYSICAL CHEMISTRY LAB,Boni Lawrence T.,T       0930 1045 SCIENC 341 (Class)`T       1100 1215 SCIENC 341 (Class)`T       1230 1345 SCIENC 341 (Class),Main,,2,18,0,0,18,0,24
41684,CHEM,08402,  2,Full Term ... `01-SEP to 20-DEC,Day,PHYSICAL CHEMISTRY LAB,Boni Lawrence T.,F       0930 1045 SCIENC 341 (Class)`F       1100 1215 SCIENC 341 (Class)`F       1230 1345 SCIENC 341 (Class),Main,,2,18,0,0,17,1,24
41677,CHEM,08505,  1,Full Term ... `01-SEP to 20-DEC,Evening,ADVANCED BIOPHYSICAL CHEMISTRY,Wu Chun,MW      1830 1945 SCIENC 128 (Lecture)`R       1700 1815 SCIENC 341 (Lab)`R       1830 1945 SCIENC 341 (Lab),Main,,3,0,0,0,0,0,24
41678,CHEM,08505,  2,Full Term ... `01-SEP to 20-DEC,Day,ADVANCED BIOPHYSICAL CHEMISTRY,Vaden Timothy D,TF      1100 1215 SCIENC 128 (Lecture)`R       1100 1215 SCIENC 341 (Lab)`R       1230 1345 SCIENC 341 (Lab),Main,,3,0,0,0,0,0,24
41670,CHEM,09249,  1,Full Term ... `01-SEP to 20-DEC,Evening,ANALYTICAL CHEMISTRY,Marion Athan R,M       1830 1945 SCIENC 341 (Lecture)`M       2000 2115 SCIENC 341 (Lecture)`W       1830 1945 SCIENC 326A (Lab)`W       2000 2115 SCIENC 326A (Lab),Main,,4,24,0,0,21,3,24
41667,CHEM,09250,  1,Full Term ... `01-SEP to 20-DEC,Day,QUANTITATIVE ANALYSIS,Mugweru Amos M,MW      1100 1215 SCIENC 128 (Lecture)`T       1100 1215 SCIENC 326A (Lab)`T       1230 1345 SCIENC 326A (Lab),Main,,4,16,13,-5,18,-2,26
41668,CHEM,09250,  2,Full Term ... `01-SEP to 20-DEC,Day,QUANTITATIVE ANALYSIS,Nazer Behrooz,MR      1230 1345 SCIENC 128 (Lecture)`W       1100 1215 SCIENC 326A (Lab)`W       1230 1345 SCIENC 326A (Lab),Main,,4,16,13,-4,17,-1,26
41669,CHEM,09250,  3,Full Term ... `01-SEP to 20-DEC,Evening,QUANTITATIVE ANALYSIS,Miller Michael D,T       1830 1945 SCIENC 326A (Lab)`T       2000 2115 SCIENC 326A (Lab)`R       1830 1945 SCIENC 314 (Lecture)`R       2000 2115 SCIENC 314 (Lecture),Main,,4,15,12,-3,18,-3,26
41691,CHEM,09411,  1,Full Term ... `01-SEP to 20-DEC,Evening,ELECTROCHEMISTRY,Mugweru Amos M,MW      1700 1815 SCIENC 128 (Class),Main,,3,24,0,0,21,3,40
41699,CHEM,09592,  1,Full Term ... `01-SEP to 20-DEC,Day,PHARMACEUTICAL TECHNIQUES I,Caputo Gregory A,   ,Main,,3,0,0,0,2,-2,
41700,CHEM,09594,  1,Full Term ... `01-SEP to 20-DEC,Day,PHARMACEUTICAL TECHNIQUES III,Caputo Gregory A,   ,Main,,3,0,0,0,10,-10,
41697,CHEM,09596,  1,Full Term ... `01-SEP to 20-DEC,Day,MS THESIS RESEARCH I,Caputo Gregory A,   ,Main,,3,0,0,0,0,0,
44123,CHEM,09598,  1,Full Term ... `01-SEP to 20-DEC,Day,MS THESIS RESEARCH III,Caputo Gregory A,   ,Main,,3,0,0,0,3,-3,
41698,CHEM,09599,  1,Full Term ... `01-SEP to 20-DEC,Day,MS THESIS RESEARCH IV,Caputo Gregory A,   ,Main,,3,0,0,0,8,-8,
42052,CHIN,07101,  1,Full Term ... `01-SEP to 20-DEC,Evening,ELEM CHINESE I,Han Ai Guo,MW      1700 1815 BUNCE 321 (Class),Main,,3,24,0,0,15,9,24
42053,CHIN,07102,  1,Full Term ... `01-SEP to 20-DEC,Day,ELEM CHINESE II Prerequisite waiver available.  Please contact ForeignLang@rowan.edu`,Wang Suhua,MW      1100 1215 JAMES 2104 (Class),Main,,3,24,0,0,7,17,30
42054,CHIN,07201,  1,Full Term ... `01-SEP to 20-DEC,Evening,INTERMEDIATE CHINESE I Prerequisite waiver available.  Please contact ForeignLang@rowan.edu`,Wang Suhua,TR      1700 1815 BUNCE 205 (Class),Main,,3,24,0,0,5,19,24
44046,CJ,09510,  1,Full Term ... `01-SEP to 20-DEC,Evening,CONTEMP ISSUES CRIM JUSTICE,Schell-Busey Natalie Marie,T       1830 1945 LBRARY 525 (Class)`T       2000 2115 LBRARY 525 (Class),Main,,3,15,0,0,14,1,22
43290,CJ,09511,  1,Full Term ... `01-SEP to 20-DEC,Evening,RESEARCH METHODS I,Johnson Joseph D,R       1830 2100 LBRARY 525 (Class),Main,,3,15,0,0,7,8,22
43250,CJ,09517, 1C,CGCE Module Two Online ... `25-OCT to 19-DEC,Online,CRIM JUST POLICY ANALYSIS ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. FOR EXTENSION MA IN CRIMINAL JUSTICE PROGRAM STUDENTS.`,Saum Christine A,   ,Online,,3,15,0,0,3,12,
43292,CJ,09518,  1,Full Term ... `01-SEP to 20-DEC,Evening,CONTEMP DEVELOP IN THEORY,STAFF,,Main,,3,0,0,0,0,0,
43247,CJ,09526, 1C,CGCE Module One Online ... `30-AUG to 24-OCT,Online,MGT OF CR JUSTICE ORGANIZATION ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. FOR EXTENSION MA IN CRIMINAL JUSTICE PROGRAM STUDENTS.`,Schwartz Jeffrey L,   ,Online,Materials `Required,3,15,0,0,2,13,
43293,CJ,09600,  1,Full Term ... `01-SEP to 20-DEC,Evening,IND ST:INTERNATIONAL TERRORISM,Lewandowski Carla Isabel,W       1830 2100 LBRARY 403 (Class),Main,,3,15,0,0,11,4,25
44080,CM,01301, 1C,Module One - 7 Weeks ... `06-SEP to 24-OCT,Online,FUND OF THE CONSTRUCTION INDUS ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. FOR EXTENSION BA IN CONSTRUCTION MANAGEMENT.`,STAFF,   ,Online,,3,30,0,0,3,27,
44081,CM,01302, 1C,Module Two - 7 Weeks ... `01-NOV to 19-DEC,Online,FUND OF THE CONSTRUCT INDUS II ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. FOR EXTENSION BA IN CONSTRUCTION MANAGEMENT.`,Burgett Joseph M,   ,Online,,3,30,0,0,0,30,
44083,CM,01304, 1C,Module One - 7 Weeks ... `06-SEP to 24-OCT,Online,PROJECT ADMINISTRATION ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. FOR EXTENSION BA IN CONSTRUCTION MANAGEMENT.`,STAFF,   ,Online,,3,30,0,0,0,30,
44082,CM,01305, 1C,Module Two - 7 Weeks ... `01-NOV to 19-DEC,Online,CONSTRUCTION COST ESTIMATING ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED. FOR EXTENSION BA IN CONSTRUCTION MANAGEMENT.`,Burgett Joseph M,   ,Online,,3,30,0,0,0,30,
44122,CMB,00690,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,THESIS RESEARCH/MSLimited to MSCMB StudentsInstructor: Mentor`,STAFF,,Stratford,,5,0,0,0,0,0,
44124,CMB,00699,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,MASTER THESIS CONTINUATIONLimited to MSCMB StudentsInstructor: MentorMaster of Science Thesis Continuation form required:http://www.rowan.edu/som/gsbs/current/forms.php($200 fee; NO tuition)`,STAFF,,Stratford,,1,5,0,0,0,5,
44112,CMB,00701,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,GRADUATE BIOCHEMISTRYBiomedical Sciences program studentsby permission only`,Borukhov Sergei,TR      1430 1630 SC-S 145 (Class),Stratford,,4,24,0,0,4,20,24
44113,CMB,00804,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,CRITICAL READING CELL&MOL BIOLCell and Molecular BiologyProgram students only`,Temiakov Dmitry,M       1400 1600 SC-S 145 (Class),Stratford,,2,24,0,0,2,22,24
44114,CMB,00805,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,CELL CULTURE AND STEM CELLSMasters students by permission only`,Houbaviy Hristo,W       1000 1200 SC-S 145 (Class),Stratford,,2,24,0,0,2,22,24
44115,CMB,00901,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,LAB ROTATION A - CMBPermission by InvestigatorInstructor: Mentor`,STAFF,,Stratford,,1,15,0,0,0,15,
44116,CMB,00902,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,LAB ROTATION B - CMBPermission by InvestigatorInstructor: Mentor`,STAFF,,Stratford,,1,15,0,0,0,15,
44117,CMB,00903,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,LAB ROTATION C - CMBPermission by InvestigatorOnly DO/PhD students in the fall semesterInstructor: Mentor`,STAFF,,Stratford,,1,2,0,0,0,2,
44118,CMB,00904,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,LAB ROTATION D - CMBPermission by InvestigatorOnly DO/PhD students in the fall semesterInstructor: Mentor`,STAFF,,Stratford,,1,2,0,0,0,2,
44119,CMB,00920,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,RSRCH CELL & MOL BIOLOGYPermission by InstructorInstructor: Mentor`,STAFF,,Stratford,,5,15,0,0,1,14,
44120,CMB,00980,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,THESIS RESEARCH/DO-PHDPermission by Investigator`,Caradonna Salvatore J,   ,Stratford,,5,1,0,0,0,1,
44121,CMB,00999,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,THESIS RESEARCH/PHDPermission by Investigator`,Caradonna Salvatore J,   ,Stratford,,10,30,0,0,6,24,
42085,CMS,04200,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO COMMUNICATION STUDIES,Crown Samantha Taylor,MW      0800 0915 BOZ 107 (Class),Main,,3,24,0,0,9,15,25
42086,CMS,04200,  2,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO COMMUNICATION STUDIES,Crown Samantha Taylor,F       0800 0915 BOZ 107 (Class)`F       0930 1045 BOZ 107 (Class),Main,,3,24,0,0,24,0,25
42087,CMS,04200,  3,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO COMMUNICATION STUDIES,Crown Samantha Taylor,MW      0930 1045 SAVITZ 321 (Class),Main,,3,0,0,0,16,-16,30
42088,CMS,04200,  4,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO COMMUNICATION STUDIES,Cypher Joy M.,T       1100 1215 BOZ 131 (Class)`T       1230 1345 BOZ 131 (Class),Main,,3,0,0,0,14,-14,38
42089,CMS,04205,  1,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Harman Katherine R,MW      0800 0915 HAWTHN 104 (Class),Main,,3,20,0,0,20,0,30
42090,CMS,04205,  2,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Barmada Carlin Grace,MW      0800 0915 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42091,CMS,04205,  3,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Nee Janice D'Amico,MW      0800 0915 SAVITZ 321 (Class),Main,,3,22,0,0,22,0,30
42092,CMS,04205,  4,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Barmada Carlin Grace,MW      0930 1045 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42093,CMS,04205,  5,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Benavidez Harriet,MW      0930 1045 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42094,CMS,04205,  6,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Barmada Carlin Grace,MW      1100 1215 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42095,CMS,04205,  7,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Marshall Pamela Jean,MW      1230 1345 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42096,CMS,04205,  8,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Coppola Martin R.,MW      1230 1345 BOZ 131 (Class),Main,,3,20,0,0,20,0,38
42097,CMS,04205,  9,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Coppola Martin R.,MW      1400 1515 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42098,CMS,04205, 10,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Eisenberg Paul,MW      1400 1515 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42099,CMS,04205, 11,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Eisenberg Paul,MW      1530 1645 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42100,CMS,04205, 12,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Czekalski Stephen J.,MW      1530 1645 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42101,CMS,04205, 13,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,STAFF,MW      1530 1645 BOZ 107 (Class),Main,,3,22,0,0,22,0,25
42102,CMS,04205, 14,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,STAFF,MW      1530 1645 BOZ 131 (Class),Main,,3,22,0,0,22,0,38
42103,CMS,04205, 15,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,STAFF,MW      1530 1645 SAVITZ 321 (Class),Main,,3,22,0,0,22,0,30
42104,CMS,04205, 16,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,Czekalski Stephen J.,MW      1700 1815 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42105,CMS,04205, 17,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,McGeehan Dennis J,MW      1700 1815 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42106,CMS,04205, 18,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,STAFF,M       1830 1945 HAWTHN 104 (Class)`M       2000 2115 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42107,CMS,04205, 19,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,Kehler Annemarie,M       1830 1945 HAWTHN 204 (Class)`M       2000 2115 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
43943,CMS,04205, 1C,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING FOR RN-TO-BSN NURSING PROGRAM STUDENTS.`,STAFF,R       1700 2000   (Class),Stratford,,3,0,0,0,6,-6,
42108,CMS,04205, 20,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,McGeehan Dennis J,MW      1830 1945 BOZ 107 (Class),Main,,3,22,0,0,22,0,25
42109,CMS,04205, 21,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Nee Janice D'Amico,T       0800 0915 HAWTHN 104 (Class)`T       0930 1045 HAWTHN 104 (Class),Main,,3,20,0,0,20,0,30
42110,CMS,04205, 22,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Garone Eugene A,TR      0800 0915 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42111,CMS,04205, 23,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Williams Allison S.,TR      0800 0915 BOZ 107 (Class),Main,,3,20,0,0,20,0,25
42112,CMS,04205, 24,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Brager Karen Noel,TR      0930 1045 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42113,CMS,04205, 25,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Williams Allison S.,TR      0930 1045 BOZ 107 (Class),Main,,3,20,0,0,20,0,25
42114,CMS,04205, 26,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Easley Monique M.,TR      0930 1045 BOZ 131 (Class),Main,,3,22,0,0,22,0,38
42115,CMS,04205, 27,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Viggiano Paul F,TR      0930 1045 SAVITZ 321 (Class),Main,,3,22,0,0,22,0,30
42116,CMS,04205, 28,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Brager Karen Noel,TR      1100 1215 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42117,CMS,04205, 29,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Benavidez Harriet,TR      1100 1215 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42118,CMS,04205, 30,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Brager Karen Noel,TR      1230 1345 HAWTHN 104 (Class),Main,,3,20,0,0,20,0,30
42119,CMS,04205, 31,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Benavidez Harriet,TR      1230 1345 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42120,CMS,04205, 32,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Burrett Yann R,TR      1230 1345 SAVITZ 321 (Class),Main,,3,22,0,0,22,0,30
42121,CMS,04205, 33,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Burrett Yann R,TR      1400 1515 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42122,CMS,04205, 34,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,STAFF,TR      1400 1515 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42123,CMS,04205, 35,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,STAFF,TR      1400 1515 SAVITZ 321 (Class),Main,,3,22,0,0,22,0,30
42124,CMS,04205, 36,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Coughlan Patricia A,TR      1530 1645 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42125,CMS,04205, 37,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Ikpah Maccamas M.,T       1530 1645 HAWTHN 204 (Class)`T       1700 1815 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42126,CMS,04205, 38,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,Coughlan Patricia A,TR      1700 1815 HAWTHN 104 (Class),Main,,3,20,0,0,20,0,30
42127,CMS,04205, 39,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,Brown Heidi Maria,T       1830 1945 HAWTHN 104 (Class)`T       2000 2115 HAWTHN 104 (Class),Main,,3,20,0,0,20,0,30
42128,CMS,04205, 40,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,Speakman Angela S.,T       1830 1945 HAWTHN 204 (Class)`T       2000 2115 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42129,CMS,04205, 41,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,Bingham Glenn J.,W       1830 1945 HAWTHN 104 (Class)`W       2000 2115 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42130,CMS,04205, 42,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Harman Katherine R,R       0800 0915 HAWTHN 104 (Class)`R       0930 1045 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42131,CMS,04205, 43,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,STAFF,R       1100 1215 BOZ 107 (Class)`R       1230 1345 BOZ 107 (Class),Main,,3,22,0,0,22,0,25
42132,CMS,04205, 44,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Harman Katherine R,MW      1100 1215 HAWTHN 104 (Class),Main,,3,0,0,0,3,-3,30
42133,CMS,04205, 45,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,Brown Heidi Maria,R       1830 1945 HAWTHN 104 (Class)`R       2000 2115 HAWTHN 104 (Class),Main,,3,22,0,0,22,0,30
42134,CMS,04205, 46,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,Speakman Angela S.,R       1830 1945 HAWTHN 204 (Class)`R       2000 2115 HAWTHN 204 (Class),Main,,3,22,0,0,22,0,30
42135,CMS,04205, 47,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Garone Eugene A,F       0800 0915 HAWTHN 104 (Class)`F       0930 1045 HAWTHN 104 (Class),Main,,3,20,0,0,20,0,30
42083,CMS,04205, 48,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Blackwell Eva M,TR      1230 1345 RUCAB 111 (Class),Camden,,3,18,0,0,18,0,27
42084,CMS,04205, 49,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,Blackwell Eva M,T       1830 1945 CAMDEN 412 (Class)`T       2000 2115 CAMDEN 412 (Class),Camden,,3,22,0,0,22,0,33
42136,CMS,04205, 50,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,Kehler Annemarie,T       1830 1945 SAVITZ 321 (Class)`T       2000 2115 SAVITZ 321 (Class),Main,,3,22,0,0,22,0,30
42137,CMS,04205, 51,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,STAFF,R       1830 1945 SAVITZ 321 (Class)`R       2000 2115 SAVITZ 321 (Class),Main,,3,20,0,0,20,0,30
42138,CMS,04205, 52,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,Viggiano Paul F,TR      0800 0915 SAVITZ 321 (Class),Main,,3,22,0,0,22,0,30
42139,CMS,04205, 53,Full Term ... `01-SEP to 20-DEC,Evening,PUBLIC SPEAKING,Easley Monique M.,R       1700 1815 BOZ 107 (Class)`R       1830 1945 BOZ 107 (Class),Main,,3,22,0,0,22,0,25
42140,CMS,04205, 54,Full Term ... `01-SEP to 20-DEC,Day,PUBLIC SPEAKING,STAFF,F       0930 1045 BOZ 131 (Class)`F       1100 1215 BOZ 131 (Class),Main,,3,22,0,0,22,0,38
42141,CMS,04210,  1,Full Term ... `01-SEP to 20-DEC,Evening,MASS MEDIA & THEIR INFLUENCES,Schowalter Daniel F.,M       1700 1815 BOZ 131 (Class)`M       1830 1945 BOZ 131 (Class),Main,,3,30,0,0,29,1,38
42142,CMS,04210,  2,Full Term ... `01-SEP to 20-DEC,Day,MASS MEDIA & THEIR INFLUENCES,Schowalter Daniel F.,T       1400 1515 BOZ 131 (Class)`T       1530 1645 BOZ 131 (Class),Main,,3,30,0,0,30,0,38
42143,CMS,04210,  3,Full Term ... `01-SEP to 20-DEC,Evening,MASS MEDIA & THEIR INFLUENCES,Ikpah Maccamas M.,MW      1700 1815 SAVITZ 321 (Class),Main,,3,30,0,0,30,0,30
42144,CMS,04210,  4,Full Term ... `01-SEP to 20-DEC,Evening,MASS MEDIA & THEIR INFLUENCES,Ikpah Maccamas M.,W       1830 1945 HAWTHN 204 (Class)`W       2000 2115 HAWTHN 204 (Class),Main,,3,30,0,0,20,10,30
42145,CMS,04215,  1,Full Term ... `01-SEP to 20-DEC,Evening,FICTION TO FILM,Coughlan Patricia A,W       1700 1815 BOZ 131 (Class)`W       1830 1945 BOZ 131 (Class),Main,,3,30,0,0,30,0,38
42146,CMS,04220,  1,Full Term ... `01-SEP to 20-DEC,Day,INTERPERSONAL COMMUNICATION,Marshall Pamela Jean,MW      1100 1215 BOZ 131 (Class),Main,,3,24,0,0,24,0,38
